219,4
368,5
443,7
301,8
12,3
357,5
453,6
216,5
203,3
470,8
321,5
179,6
25,4
156,6
437,10
105,2
369,3
320,8
489,3
481,8
367,7
135,6
57,6
388,5
27,7
339,4
463,5
13,6
121,6
138,6
58,6
327,6
373,3
241,5
168,9
374,4
198,3
223,8
366,10
421,6
454,9
249,5
410,6
29,4
268,8
291,4
496,6
391,6
42,3
52,1
113,5
347,5
70,6
7,3
477,3
82,5
221,8
461,6
9,4
194,3
37,5
24,7
51,7
312,5
15,4
324,7
449,6
380,6
247,6
147,7
472,7
427,6
79,6
484,4
63,3
304,4
233,8
144,4
478,8
115,4
290,6
329,6
335,8
399,6
45,8
293,4
55,7
334,5
404,8
431,6
214,6
494,4
133,6
20,6
270,3
34,4
340,5
281,7
236,6
500,6
350,6
53,5
188,5
114,7
420,7
330,4
217,6
199,6
428,4
314,2
285,9
403,1
276,5
462,7
283,8
349,7
396,4
204,6
400,4
263,5
456,8
438,8
183,9
311,5
238,6
46,5
128,6
465,5
102,7
159,8
248,5
261,6
302,6
475,6
469,7
448,4
100,4
473,5
75,7
440,9
137,8
495,5
84,2
110,9
134,1
419,7
103,8
359,6
328,3
99,5
387,10
295,4
95,7
277,5
360,7
297,6
1,8
319,2
259,5
376,5
308,8
192,9
345,6
289,1
111,4
112,1
451,8
379,5
54,6
16,4
14,4
364,8
286,6
393,9
323,4
337,7
284,7
195,8
176,8
191,7
139,7
491,6
346,6
130,6
162,7
90,5
169,7
124,8
153,1
30,2
235,8
106,7
407,5
190,7
197,6
212,7
332,6
201,7
425,7
164,4
239,6
163,7
412,2
161,5
488,7
274,8
220,3
108,7
313,6
267,7
383,2
272,3
127,6
146,9
173,7
336,3
166,8
424,4
479,3
226,7
65,6
89,6
341,5
118,4
160,6
458,6
66,5
234,5
209,7
442,6
331,6
298,6
47,4
38,9
149,6
125,7
497,6
398,3
468,7
450,7
441,5
433,4
28,5
207,3
255,7
49,7
282,7
466,6
278,5
258,7
306,7
78,6
142,4
265,7
185,6
401,9
155,7
180,8
80,3
344,6
487,5
56,2
32,1
271,8
257,5
418,5
493,8
101,5
490,5
378,9
485,8
397,3
43,4
382,7
184,7
228,5
31,7
178,4
224,6
370,7
439,7
457,5
167,8
76,7
48,7
402,4
307,8
22,5
381,6
309,5
464,4
151,6
423,6
322,6
35,2
406,5
116,9
109,8
92,6
358,7
384,4
140,6
187,8
225,4
287,6
365,3
40,6
476,6
471,8
435,7
411,5
486,7
353,5
119,6
150,7
33,1
253,5
390,2
3,4
50,5
39,4
68,5
129,8
213,5
459,4
96,6
83,3
444,5
87,4
288,3
385,3
446,7
210,6
60,7
91,6
97,6
492,6
325,5
415,7
246,8
205,4
86,4
392,2
317,7
36,3
98,7
2,7
4,4
499,9
242,5
104,1
338,6
232,8
23,7
354,8
310,7
316,4
120,5
21,9
41,4
148,6
206,6
240,6
432,8
252,6
467,6
230,1
5,6
480,3
44,3
414,6
218,3
158,9
132,6
202,2
59,4
386,7
395,2
371,3
215,6
250,4
81,5
200,1
447,7
409,2
222,8
262,6
174,4
389,5
143,6
266,7
172,4
67,6
64,6
196,3
351,2
74,5
154,5
348,4
375,10
260,7
305,4
416,2
244,6
245,10
177,6
231,5
19,4
94,5
237,4
498,6
171,4
269,5
342,9
362,4
417,5
251,4
434,5
426,6
315,7
