456,7
73,6
153,1
363,6
491,8
56,2
137,7
79,8
272,2
299,4
182,4
93,8
373,5
351,3
187,5
395,3
250,5
261,6
432,6
227,6
355,8
340,6
399,6
468,6
386,4
196,2
326,10
337,5
155,6
163,7
58,8
60,7
279,10
220,3
443,8
469,9
328,2
191,9
485,8
88,5
129,9
379,8
198,1
161,7
59,5
98,8
420,7
425,5
421,8
294,6
441,7
414,7
81,6
4,2
359,3
246,9
406,7
24,9
189,9
496,6
183,9
483,6
285,9
280,4
228,4
61,9
214,6
133,6
284,9
169,6
402,5
116,8
283,5
489,1
408,4
315,6
240,5
417,6
48,8
247,3
436,6
141,6
179,5
131,1
212,6
290,5
190,7
243,6
317,5
162,5
100,4
266,5
238,6
186,2
72,4
69,5
27,7
241,4
46,6
202,4
168,7
352,6
94,3
278,5
470,8
467,7
194,4
258,7
459,5
99,5
249,6
121,5
368,4
274,8
205,3
270,3
150,7
159,3
208,7
388,5
300,5
45,9
464,4
176,9
267,4
400,4
127,5
327,4
66,6
34,3
438,7
409,6
175,6
123,5
478,7
5,5
149,8
271,6
70,5
463,6
364,7
429,7
254,5
16,6
298,8
166,7
242,6
156,6
213,6
331,5
248,5
122,7
305,2
51,6
151,4
374,4
486,4
433,4
107,5
21,10
172,5
493,7
188,2
321,6
490,3
293,6
356,6
336,7
447,4
367,8
419,5
498,6
381,5
101,6
281,8
28,5
44,4
257,5
354,6
201,6
488,6
173,6
210,6
369,5
105,3
78,8
376,3
371,4
139,6
385,4
310,6
259,5
309,4
117,9
135,9
303,5
472,8
318,6
465,8
222,7
362,1
144,3
216,4
231,5
64,8
451,7
390,3
487,4
3,5
80,5
475,7
102,6
418,7
375,9
193,4
219,5
40,6
333,5
108,6
396,7
42,2
269,5
302,6
445,8
391,6
462,8
126,5
226,7
297,7
323,5
444,5
275,4
427,8
95,3
312,3
36,2
15,4
476,5
184,4
449,6
74,4
30,3
256,10
424,4
204,4
407,3
89,6
344,5
262,5
11,7
497,5
338,6
448,4
320,8
224,6
111,4
67,5
62,6
86,3
360,7
106,6
378,7
341,7
365,5
9,4
43,5
316,3
157,3
404,8
437,8
357,6
416,5
171,4
458,5
276,5
484,3
500,5
349,7
158,8
471,4
461,6
479,4
422,8
147,6
372,3
167,7
311,3
446,7
330,4
96,8
361,5
435,8
377,4
7,6
405,5
304,4
174,4
255,6
306,8
291,5
411,5
130,6
19,3
343,10
477,3
82,5
91,5
288,1
289,4
401,7
185,4
50,5
410,7
17,5
245,8
480,4
350,7
1,7
460,5
233,5
160,8
6,7
264,6
192,10
180,8
41,7
10,8
474,5
265,6
431,4
119,9
112,1
237,5
342,7
25,5
124,7
2,7
63,4
26,5
236,6
181,5
370,7
314,4
440,6
217,6
423,5
287,6
452,4
85,3
148,9
29,6
138,6
380,5
54,5
215,8
453,7
253,5
329,5
47,5
252,6
195,8
387,8
450,6
33,3
132,7
75,7
308,5
457,4
499,8
110,6
20,8
366,8
348,5
18,7
49,7
38,7
339,5
296,4
232,5
494,5
382,9
8,2
39,5
200,1
430,5
295,4
325,5
455,6
170,9
104,3
307,8
197,4
37,5
384,4
442,7
353,6
118,6
76,5
319,3
109,8
71,9
268,8
84,2
12,6
57,5
234,4
211,3
358,4
273,6
225,4
90,6
230,2
218,4
313,3
143,4
120,5
142,3
178,5
55,10
346,10
394,5
165,5
177,5
