128,10
8,6
36,5
111,1
5,9
164,10
44,7
135,9
136,4
192,5
92,4
163,5
183,5
192,10
32,9
27,8
44,6
163,8
70,3
129,9
73,2
134,3
5,10
57,9
60,8
60,3
175,4
146,5
130,9
15,2
40,9
99,10
84,2
117,10
110,1
25,7
54,2
157,7
121,9
6,5
109,10
41,5
26,4
120,2
142,5
132,5
125,5
153,2
108,9
131,9
104,3
147,5
160,8
166,2
20,2
90,2
40,8
77,3
169,6
148,7
114,4
124,6
91,10
57,2
71,4
137,3
137,7
100,4
83,4
19,1
58,1
177,4
177,1
162,3
128,3
55,7
192,5
131,7
198,6
110,3
10,8
27,2
36,3
63,7
34,3
169,9
159,4
168,5
11,3
158,8
43,4
87,8
13,7
29,2
123,5
100,5
153,4
69,5
148,3
129,4
137,3
108,2
56,9
139,1
187,5
163,5
94,3
8,2
181,7
14,7
108,5
152,1
63,5
131,9
111,2
189,4
102,4
15,10
87,2
37,5
53,2
110,4
78,5
148,7
51,4
122,6
135,4
125,10
57,10
40,10
104,8
192,2
123,1
168,8
34,1
10,4
20,9
187,1
94,1
170,5
20,9
189,1
23,7
127,8
67,9
