253,6
393,7
141,4
82,7
81,7
162,8
57,7
99,7
14,5
223,7
28,5
204,6
140,6
347,8
372,6
354,5
6,6
313,5
380,5
50,5
289,5
22,8
19,4
203,5
406,7
483,6
192,10
260,7
120,8
383,4
205,2
117,9
63,3
261,5
337,6
219,5
295,4
101,6
94,2
55,10
110,8
499,6
107,4
83,6
270,3
176,9
434,6
200,1
275,6
362,3
25,6
302,10
47,4
88,8
237,6
220,5
174,6
389,6
211,4
256,9
217,8
215,7
378,8
269,8
90,6
153,3
271,9
97,6
87,6
236,5
480,5
386,5
454,9
138,5
451,9
46,6
165,7
51,7
128,7
494,7
242,6
489,4
453,7
209,4
9,5
394,6
390,3
80,6
36,4
296,7
422,9
461,6
212,7
415,8
226,6
428,6
259,5
396,7
17,6
293,7
411,6
231,7
470,7
248,8
91,6
336,6
173,6
224,6
459,5
329,7
305,5
172,4
103,8
468,6
156,5
41,8
481,7
498,7
273,5
460,4
71,10
402,7
155,7
328,3
447,7
178,5
357,4
48,10
348,5
294,6
361,7
335,10
142,5
486,5
292,7
288,4
195,9
443,6
29,6
405,6
72,3
116,9
280,3
43,5
12,3
463,6
143,8
188,4
465,7
250,4
340,7
279,9
440,9
218,4
464,5
475,9
30,4
139,7
252,9
119,8
349,6
127,6
23,7
129,10
403,2
477,4
267,6
70,6
493,8
21,10
388,5
368,6
482,7
442,6
112,1
445,6
435,7
334,6
137,7
426,4
367,8
448,6
392,5
239,6
391,7
339,6
314,4
133,6
5,8
310,7
125,7
277,6
346,8
58,6
33,3
157,1
20,7
410,8
371,5
430,6
319,3
323,5
42,4
207,5
1,8
342,8
363,7
418,7
484,4
467,6
210,8
492,8
285,9
290,6
7,5
61,9
135,9
31,8
227,9
45,10
397,5
64,7
26,5
16,6
353,8
341,8
318,6
244,5
39,7
89,6
240,6
95,7
299,6
159,8
197,5
11,6
202,4
13,9
343,10
93,6
18,8
126,8
413,7
321,7
366,8
356,6
420,8
263,7
437,9
350,8
395,4
54,7
298,8
24,8
345,4
488,7
450,7
77,8
485,7
257,5
370,6
374,5
419,6
187,7
179,6
249,6
111,7
291,7
104,3
320,8
216,4
171,6
183,9
2,7
84,3
145,5
326,6
379,7
458,7
167,7
439,9
278,4
34,3
60,8
49,7
352,6
232,8
221,7
364,8
369,6
123,4
169,5
251,7
425,6
266,6
474,5
401,6
148,10
500,6
68,7
56,3
225,4
86,3
193,5
243,6
301,8
160,10
180,8
199,5
96,9
382,9
473,7
151,7
150,9
132,6
10,10
446,7
35,2
233,6
52,3
338,6
175,7
59,5
404,7
373,5
206,10
131,3
254,7
409,6
177,10
3,5
476,7
115,3
449,4
163,7
324,5
478,10
124,7
62,4
399,6
67,7
92,6
331,3
416,5
424,4
121,8
65,8
247,5
304,5
146,10
213,7
228,4
184,8
161,6
164,7
75,7
38,7
387,9
130,7
32,4
190,8
408,6
455,9
351,3
417,4
134,4
471,5
245,10
214,7
44,4
355,7
303,4
8,4
265,6
208,8
53,5
118,4
113,6
100,4
283,7
268,8
423,5
37,5
114,7
152,7
201,8
322,8
262,6
147,7
198,4
76,8
255,7
27,8
384,5
168,8
69,4
312,5
496,6
191,8
466,6
311,9
491,7
308,8
407,4
235,7
40,5
154,7
427,6
230,2
246,9
106,8
469,7
385,5
472,8
333,5
452,4
381,5
170,9
316,4
358,6
306,10
432,7
487,5
414,7
479,3
429,6
