471,6
226,8
108,9
15,3
100,5
467,5
272,5
167,9
306,8
370,9
300,5
73,7
334,7
312,6
176,10
271,8
261,8
169,7
257,6
378,8
375,8
150,7
143,6
144,4
347,8
273,6
406,7
464,4
480,5
103,8
305,5
38,8
132,5
385,6
109,8
328,3
142,9
134,4
178,4
14,4
181,7
26,7
497,7
78,8
322,8
337,6
243,6
32,4
456,8
465,8
294,6
30,2
346,9
146,10
394,5
63,4
466,7
437,10
70,6
223,8
379,7
373,5
77,8
498,9
158,7
80,5
213,7
69,5
152,6
129,10
13,9
126,7
229,7
101,7
114,6
185,4
269,7
441,9
360,8
268,9
173,6
151,8
172,4
225,5
389,5
285,8
297,6
485,8
475,9
207,5
311,6
279,9
262,8
96,9
325,7
157,2
195,10
249,5
270,4
47,3
368,7
111,5
358,7
365,6
323,7
10,8
397,3
416,5
423,8
440,6
366,8
407,3
28,7
490,4
5,7
240,6
43,7
110,7
288,3
154,5
256,7
410,8
34,4
251,6
189,10
23,8
91,5
435,9
345,3
344,5
24,7
163,9
4,4
93,8
54,7
206,7
75,6
420,7
61,10
479,6
128,7
180,8
333,7
104,4
37,6
92,7
336,7
276,7
184,9
127,6
233,8
408,4
211,6
3,4
383,5
208,9
118,5
463,7
196,4
220,3
197,6
489,3
400,4
499,7
76,7
286,7
451,7
20,5
165,8
116,7
46,7
413,7
218,5
241,4
314,4
478,8
190,8
491,7
133,7
415,7
429,6
470,7
263,7
31,7
359,7
278,5
177,7
12,7
139,6
42,5
280,4
487,6
275,5
474,5
228,8
486,6
290,8
125,7
205,3
476,7
265,7
16,6
354,8
439,8
204,6
302,8
82,6
253,5
295,5
222,8
17,7
282,7
386,3
112,2
293,7
351,4
387,9
131,4
72,4
55,6
493,7
298,8
6,10
247,4
201,8
313,7
331,5
414,7
430,5
434,5
162,8
438,8
284,8
90,7
235,8
299,4
449,6
419,7
136,6
458,9
454,9
231,7
35,2
355,5
36,3
392,4
390,1
457,6
432,6
426,6
364,9
307,9
402,3
340,5
348,6
239,7
87,6
141,6
255,6
332,7
44,4
495,8
245,10
473,5
117,9
65,7
85,3
327,7
405,6
48,8
428,6
41,7
171,6
40,5
179,5
468,7
500,8
168,8
448,6
304,4
219,6
33,1
447,7
22,6
29,5
147,6
237,7
238,7
57,7
382,7
138,5
199,6
309,4
58,5
215,7
234,6
119,9
376,6
193,6
481,7
71,9
459,5
494,5
123,6
11,8
446,7
192,10
183,10
148,9
95,7
191,9
274,6
156,3
442,6
135,6
472,8
254,7
227,7
433,6
174,4
422,7
266,8
477,4
377,4
411,7
83,5
122,5
60,7
250,7
224,5
357,5
283,7
221,9
363,6
396,7
326,9
398,4
79,8
160,9
9,7
417,7
460,4
64,7
187,7
232,7
401,8
329,5
8,4
260,7
289,4
445,6
341,8
216,4
353,8
259,7
97,7
209,7
186,4
469,8
49,5
246,8
281,9
7,5
349,6
115,7
452,5
149,7
431,3
182,4
395,3
164,5
339,7
356,6
248,4
53,7
381,7
371,4
217,7
372,6
462,9
399,7
102,9
130,8
450,5
267,6
19,5
482,4
316,4
81,6
443,7
461,7
98,10
27,8
159,6
252,9
2,7
330,5
230,3
362,3
404,8
483,7
170,7
1,7
444,8
200,4
301,7
277,5
210,10
384,6
319,3
145,5
89,4
496,8
161,6
107,4
56,3
166,7
120,5
113,8
352,6
367,7
418,7
287,7
