125,10
52,7
55,6
154,8
90,6
37,7
31,10
33,8
137,9
45,5
142,3
116,3
123,7
57,2
183,5
40,1
110,3
40,2
181,7
12,9
85,6
200,5
96,3
89,4
161,3
13,1
24,1
194,1
99,9
75,6
200,7
20,7
158,8
150,1
4,7
62,4
9,1
80,9
163,2
114,1
75,3
91,8
5,2
170,2
29,7
186,3
173,5
11,8
187,10
196,8
71,6
100,6
114,2
105,6
11,5
112,4
155,8
114,1
88,3
111,3
174,2
116,7
1,3
152,5
48,4
29,6
187,8
130,1
37,3
85,6
20,1
118,2
45,5
142,9
5,5
14,6
35,6
13,6
169,2
9,7
112,5
102,4
171,9
132,9
172,5
106,4
67,6
97,4
189,7
132,5
113,8
163,5
22,5
31,9
16,9
120,1
121,3
106,1
4,5
93,7
172,10
68,5
20,5
157,8
104,1
111,9
192,3
26,1
28,1
56,9
67,8
186,10
70,3
53,4
33,3
67,5
178,2
117,9
58,10
54,9
32,10
3,3
125,3
15,8
90,2
131,3
53,8
130,1
67,2
187,9
39,1
160,5
80,8
75,5
145,6
176,10
