65,8
459,6
444,4
20,6
121,7
412,3
378,7
213,7
243,5
456,7
286,5
21,8
320,8
394,5
338,8
29,5
413,8
149,8
306,9
287,8
176,10
256,9
478,10
94,7
295,3
218,4
428,4
123,6
77,7
494,6
410,3
281,8
318,6
462,7
191,7
208,6
71,8
396,7
284,9
370,8
364,7
402,6
267,6
162,7
76,9
339,5
82,4
216,6
17,7
99,5
113,6
247,5
173,7
1,7
164,6
165,7
92,6
452,7
424,4
182,3
457,6
13,9
190,8
347,10
480,5
238,7
214,5
161,5
346,6
497,6
19,5
104,3
166,8
301,7
137,6
474,4
248,6
129,8
119,9
453,7
125,6
265,6
140,5
148,9
471,7
336,8
91,5
373,4
302,6
249,5
263,5
418,6
219,6
197,4
211,4
55,9
97,9
387,9
163,7
229,6
371,3
271,7
415,6
374,4
442,5
484,3
285,10
111,8
291,6
107,6
195,8
325,8
472,8
332,7
220,5
184,7
52,3
289,3
2,8
361,7
274,6
279,10
146,9
369,4
47,6
425,8
151,6
292,7
32,5
81,7
331,4
136,5
224,6
406,5
200,1
324,5
73,7
16,5
269,7
145,5
352,8
56,5
451,10
181,5
156,4
36,3
294,7
475,7
317,6
90,6
6,7
194,5
115,5
435,7
264,5
355,5
235,8
139,6
445,6
25,6
88,6
105,4
313,6
356,5
147,6
399,6
492,7
470,7
395,4
51,7
379,7
66,5
10,8
417,5
261,6
155,6
458,6
340,7
198,4
335,7
143,6
270,5
239,6
465,8
455,8
98,6
348,5
491,7
328,2
496,6
375,10
93,7
101,8
22,6
48,9
490,4
405,5
85,3
8,3
304,4
204,5
393,6
260,10
117,10
299,4
327,5
488,6
408,4
144,4
443,6
398,3
37,5
376,7
222,7
174,3
225,5
7,5
308,8
407,5
57,6
386,5
359,5
217,6
343,10
67,5
160,8
45,8
62,5
79,6
438,9
215,6
353,8
486,8
122,6
388,7
278,6
282,6
75,7
280,5
120,7
498,7
420,7
72,4
372,5
130,8
384,5
110,8
368,6
142,6
254,5
205,2
479,6
193,5
46,6
409,7
89,6
26,5
58,8
230,2
83,6
221,8
273,7
489,3
463,8
446,7
322,8
397,3
116,7
236,6
487,5
257,4
423,6
439,7
354,6
84,3
382,10
344,6
426,4
431,5
296,6
329,7
277,5
70,5
477,6
310,6
183,8
390,2
334,6
357,6
95,4
42,3
429,5
500,5
210,8
330,4
228,5
441,8
483,6
240,6
41,6
383,3
411,7
86,4
54,6
128,7
43,6
447,6
185,6
450,6
80,5
380,5
275,5
250,3
186,2
3,2
305,6
28,5
30,5
201,6
18,4
333,5
227,7
209,6
432,6
153,2
179,5
189,7
499,10
74,5
234,7
381,6
203,2
469,8
440,8
15,5
199,4
253,5
38,9
223,9
226,9
178,4
389,3
298,6
349,5
169,5
114,7
255,8
87,6
454,9
35,2
341,7
400,3
460,5
251,6
14,7
323,5
461,6
33,3
392,4
207,2
422,7
244,5
430,3
109,10
27,7
337,3
276,5
414,7
212,8
315,6
360,8
316,3
64,6
473,8
40,6
24,10
297,8
448,4
231,4
403,3
188,5
366,7
252,7
434,3
5,6
11,8
154,6
476,8
363,6
232,7
132,5
187,8
170,8
433,5
168,6
4,2
303,5
437,8
449,4
103,9
39,5
68,6
311,8
293,6
468,8
106,8
202,5
141,5
495,4
100,5
307,8
464,6
23,7
482,5
467,7
96,8
241,4
268,7
309,6
102,7
69,4
192,10
481,6
493,8
485,7
404,7
133,5
342,8
288,3
367,8
258,6
108,7
