23,3
123,6
47,10
184,3
148,9
181,1
139,9
67,1
110,7
87,2
66,8
81,1
60,1
11,5
128,2
96,5
14,10
30,2
82,5
97,8
53,9
126,1
157,10
24,8
102,5
35,3
147,7
75,1
46,9
31,10
199,3
96,4
116,4
144,9
149,5
129,2
107,2
51,6
173,4
145,2
127,9
168,8
71,4
61,3
13,2
34,3
102,10
189,10
93,10
29,5
167,8
74,4
1,2
144,2
16,4
199,7
93,5
171,3
67,8
179,10
134,6
183,3
26,2
171,1
5,3
90,9
194,1
57,4
35,1
98,8
178,10
73,8
132,9
31,6
179,9
128,3
110,5
11,8
159,6
102,2
17,7
179,8
163,4
66,1
133,9
172,8
183,3
138,6
1,7
184,2
122,6
98,4
56,9
9,10
16,10
9,10
51,4
186,10
174,4
113,3
148,4
147,7
26,8
158,1
118,3
91,3
101,6
11,3
112,6
45,3
90,5
82,3
1,6
86,4
118,9
82,8
98,6
82,8
47,4
200,1
129,1
76,6
159,4
41,6
138,8
28,1
65,3
67,1
85,9
168,4
152,8
145,9
149,4
62,3
172,2
166,2
5,7
173,10
118,3
182,4
154,3
129,10
24,5
122,7
